from	to	score
SLURP1	CRNN	0.00041
SLURP1	EGFR	0.000416
SLURP1	CRCT1	0.000438
SLURP1	PLAU	0.00054
SLURP1	LY6D	0.000595
SLURP1	LY6K	0.000716
SLURP1	PLAUR	0.000717
SLURP1	CHRNA9	0.00075
KRT13	KRT39	4e-04
KRT13	KRT33B	0.000401
KRT13	KRT28	0.000403
KRT13	KRT26	0.000404
KRT13	KRT34	0.000404
KRT13	KRT38	0.000407
KRT13	TP63	0.000411
KRT13	UPK2	0.000415
KRT13	DSG1	0.000415
KRT13	KRT35	0.00042
KRT13	LY6D	0.000421
KRT13	KRT8	0.000421
KRT13	KRT40	0.000427
KRT13	ALDH3A1	0.00043
KRT13	KRT10	0.00043
KRT13	KRT9	0.00044
KRT13	UPK1B	0.000442
KRT13	LOR	0.000444
KRT13	DSG3	0.000446
KRT13	KRT31	0.00045
KRT13	KRT36	0.000457
KRT13	FLG2	0.000464
KRT13	FLG	0.000467
KRT13	SPRR1B	0.000471
KRT13	SPRR1A	0.000474
KRT13	TGM3	0.000474
KRT13	SOX2	0.000477
KRT13	KRT5	0.000483
KRT13	KRTDAP	0.00049
KRT13	DHFR2	0.000511
KRT13	CRNN	0.000541
KRT13	KRT6B	0.000553
KRT13	KRT16	0.000596
KRT13	KRT17	0.000596
KRT13	IVL	0.000633
KRT13	KRT15	0.000676
KRT13	SPRR3	0.000759
KRT13	KRT6A	9e-04
KRT13	KRT4	0.000986
KRT38	KRT10	0.000406
KRT38	KRT86	0.000408
KRT38	KRT15	0.000413
KRT38	KRT17	0.000414
KRT38	KRT16	0.000415
KRT38	KRT9	0.000429
KRT38	KRT39	0.00044
KRT38	KRT40	0.000471
KRT38	KRT31	0.000481
KRT38	KRT8	0.000487
KRT38	KRT36	0.000497
KRT38	KRT28	0.000506
KRT38	KRT26	0.000519
KRT38	KRT34	0.000525
KRT38	KRT82	0.00055
KRT38	KRT83	0.000587
KRT38	KRT6B	0.000619
KRT38	DSG4	0.000626
KRT38	KRT6A	0.000644
KRT38	KRT81	0.000659
KRT38	KRT2	0.000664
KRT38	KRT35	0.000691
KRT38	KRT33B	0.000703
KRT9	FLG	0.000401
KRT9	KRT39	0.000401
KRT9	CUL2	0.000405
KRT9	LOR	0.000427
KRT9	KRT40	0.00043
KRT9	KRT35	0.000432
KRT9	KRT28	0.000433
KRT9	KRT34	0.000433
KRT9	KRT26	0.000438
KRT9	KRT36	0.000438
KRT9	KRT15	0.000442
KRT9	KRT33B	0.000443
KRT9	DSG3	0.000455
KRT9	KRT31	0.000468
KRT9	ACTB	0.000487
KRT9	KRT17	0.000494
KRT9	CDH1	0.000502
KRT9	GAPDH	0.000508
KRT9	KRT2	0.000521
KRT9	KRT8	0.000527
KRT9	KRT16	0.000547
KRT9	KRT6B	0.000563
KRT9	KRT10	0.000575
KRT9	HOXA13	0.000577
KRT9	KRT1	0.000617
STATH	CST2	4e-04
STATH	CSTA	0.000406
STATH	PRSS1	0.000418
STATH	BPIFA2	0.000431
STATH	PIP	0.000439
STATH	AZGP1	0.000439
STATH	FN1	0.000472
STATH	CA6	0.000491
STATH	LYZL1	0.000505
STATH	PRR27	0.000573
STATH	SPP1	0.000575
STATH	CST1	0.000582
STATH	ALB	0.00061
STATH	SMR3B	0.000717
STATH	C4BPA	0.000774
CTAG2	SSX5	0.000411
CTAG2	SPANXC	0.000426
CTAG2	GAGE12F	0.000428
CTAG2	IGF2BP2	0.000428
CTAG2	SPANXD	0.00043
CTAG2	LAGE3	0.000445
CTAG2	FMR1NB	0.000465
CTAG2	SPANXA2	0.00047
CTAG2	MAGED4B	0.000474
CTAG2	MAGED4	0.000476
CTAG2	SPANXA1	0.000484
CTAG2	CT45A1	0.000493
CTAG2	XAGE1A	0.000519
CTAG2	GAGE2A	0.000538
CTAG2	PASD1	0.000539
CTAG2	CSAG3	0.000575
CTAG2	CSAG2	0.00058
CTAG2	PRAME	0.000581
CTAG2	HLA-A	0.000588
CTAG2	MAGEC2	0.00061
CTAG2	SSX4B	0.000625
CTAG2	SSX4	0.000646
CTAG2	SSX2B	0.000662
CTAG2	SSX1	0.000676
CTAG2	GAGE1	0.000686
CTAG2	MAGEA12	0.000692
CTAG2	SSX2	0.000709
CTAG2	MAGEC1	0.000723
CTAG2	MAGEA2	0.000794
CTAG2	MAGEA2B	0.000796
CTAG2	MAGEA1	0.000845
CTAG2	CTAG1B	0.000868
CTAG2	MAGEA6	0.000878
CTAG2	MAGEA3	0.000897
CTAG2	MAGEA4	0.000924
FBXL12	OLFM2	0.000405
FBXL12	ALDH3A1	0.000444
FBXL12	PPP2R2B	0.000472
FBXL12	PRAME	0.000621
LIF	CXCL9	4e-04
LIF	PECAM1	0.000405
LIF	PXDNL	0.000407
LIF	BMP2	0.000413
LIF	TP53	0.000418
LIF	PXDN	0.000418
LIF	CD44	0.000433
LIF	SAA1	0.000447
LIF	SHH	0.000449
LIF	CTNNB1	0.00045
LIF	PTGS2	0.000466
LIF	HOXA10	0.000476
LIF	IL13	0.000476
LIF	ACTB	0.000479
LIF	CXCL12	0.00048
LIF	LIN28A	0.000481
LIF	CSF1	0.000484
LIF	DHFR2	0.000495
LIF	FN1	5e-04
LIF	AKT1	0.000506
LIF	LCN2	0.00052
LIF	IL17F	0.000521
LIF	ALB	0.000526
LIF	HIF1A	0.000539
LIF	MMP1	0.000548
LIF	MMP3	0.000548
LIF	GAPDH	0.000548
LIF	FGF13	0.000571
LIF	IGF1	0.000572
LIF	POMC	0.000578
LIF	CXCL2	0.000595
LIF	NGF	0.000597
LIF	MMP9	0.000597
LIF	SPP1	0.000601
LIF	FGF9	0.000608
LIF	FGF3	0.000611
LIF	IL18	0.000612
LIF	FGF18	0.000619
LIF	FGF8	0.000621
LIF	STAT6	0.000634
LIF	FGF7	0.000634
LIF	CCL20	0.000653
LIF	CXCL10	0.000655
LIF	CCL3	0.000668
LIF	IL1R1	0.000671
LIF	CCL5	0.000673
LIF	EGF	0.000692
LIF	CXCL1	0.000702
LIF	IL10	0.000715
LIF	TBX3	0.000717
LIF	MYC	0.000729
LIF	CXCL8	0.000731
LIF	TNF	0.000741
LIF	EGFR	0.000765
LIF	IL17A	0.000776
LIF	CSF2	0.00078
LIF	IL1B	0.000785
LIF	IL1A	0.000794
LIF	SOX2	0.000802
LIF	FGF2	9e-04
LIF	STAT3	0.000924
LIF	IL6	0.000927
LIF	IL11	0.000932
HOXD10	EZH2	0.000411
HOXD10	VSX2	0.00042
HOXD10	SERPINB4	0.000438
HOXD10	PBX3	0.00044
HOXD10	COL2A1	0.000442
HOXD10	HOXA13	0.000456
HOXD10	TBX1	0.000462
HOXD10	PBX1	0.000467
HOXD10	PBX2	0.000505
HOXD10	HOXA10	0.000507
HOXD10	HOXD8	0.000558
HOXD10	HOXA4	0.000572
HOXD10	HOXA9	0.000609
HOXD10	HOXA3	0.000615
HOXD10	MEIS1	0.000686
HOXD10	SHH	0.000693
ALDH1A2	MEIS2	0.000402
ALDH1A2	CTNNB1	0.000411
ALDH1A2	GAPDH	0.000411
ALDH1A2	ACMSD	0.000429
ALDH1A2	HAND2	0.00044
ALDH1A2	TBX6	0.000459
ALDH1A2	SHH	0.000467
ALDH1A2	GLI2	0.00047
ALDH1A2	PI15	0.000477
ALDH1A2	TBX5	0.000495
ALDH1A2	HOXA10	0.000502
ALDH1A2	AKR1B10	0.00051
ALDH1A2	PBX1	0.000519
ALDH1A2	FGF8	0.000538
ALDH1A2	WT1	0.000577
ALDH1A2	ALDH2	0.000598
ALDH1A2	DHRS9	0.00093
TPH1	TRPA1	4e-04
TPH1	IL1B	0.000401
TPH1	CCL20	0.000411
TPH1	GC	0.000419
TPH1	HTR3E	0.000421
TPH1	ACTB	0.000421
TPH1	MMP3	0.00043
TPH1	GAPDH	0.000432
TPH1	HTR1F	0.000435
TPH1	HTR1E	0.000466
TPH1	TAC1	0.000496
TPH1	DRD2	0.000497
TPH1	HTR3B	0.000534
TPH1	PTS	0.000547
TPH1	HTR7	0.000607
TPH1	HTR3A	0.000619
TPH1	HTR1D	0.000802
TPH1	HTR2C	0.000844
TPH1	HTR2B	0.000891
TPH1	HTR1B	0.000895
TPH1	HTR2A	0.000901
TPH1	AKR1B10	0.000902
TPH1	AKR1B1	0.000935
TPH1	DHFR2	0.000938
TPH1	TPH2	0.00096
CD68	MYC	0.000402
CD68	CCL7	0.000402
CD68	HLA-A	0.000402
CD68	SP7	0.000406
CD68	TYMP	0.000406
CD68	MMP1	0.000407
CD68	NGF	0.000407
CD68	MLANA	0.000408
CD68	CTSV	0.000411
CD68	CD9	0.000412
CD68	COL3A1	0.000412
CD68	TIMP2	0.000416
CD68	IL1R1	0.000419
CD68	ESR1	0.00042
CD68	DCX	0.000423
CD68	CTSL	0.000427
CD68	TNFSF11	0.000434
CD68	SOX10	0.000435
CD68	OCLN	0.000437
CD68	CXCR2	0.000439
CD68	CCL20	0.000439
CD68	CTNNB1	0.000443
CD68	EGF	0.000449
CD68	EGFR	0.000449
CD68	KRT5	0.000449
CD68	CDH1	0.000455
CD68	CXCL11	0.000455
CD68	PLAUR	0.000455
CD68	CXCL2	0.000461
CD68	MMP3	0.00047
CD68	CXCL13	0.000474
CD68	IGF1	0.000475
CD68	BMP2	0.000476
CD68	BMP6	0.000493
CD68	IL1RN	0.000499
CD68	CCN2	0.000502
CD68	FGF2	0.000503
CD68	HIF1A	0.000513
CD68	ELANE	0.000515
CD68	ELN	0.000516
CD68	BGLAP	0.00052
CD68	PAX8	0.000529
CD68	AKT1	0.000537
CD68	TP53	0.000542
CD68	STAT6	0.000545
CD68	GPNMB	0.000553
CD68	SPP1	0.000554
CD68	CXCL9	0.000554
CD68	CXCR4	0.000563
CD68	CXCL12	0.00057
CD68	FN1	0.000578
CD68	CXCL1	0.000581
CD68	PTGS2	0.000582
CD68	KRT7	0.000585
CD68	IL18	0.000595
CD68	CTSS	0.000604
CD68	IL17A	0.000604
CD68	JUN	0.000609
CD68	ERBB2	0.000612
CD68	STAT3	0.000617
CD68	CTSK	0.000623
CD68	CXCL8	0.000625
CD68	VCAM1	0.000631
CD68	CASP3	0.000632
CD68	CSF2	0.000633
CD68	ACE2	0.000636
CD68	ACTB	0.000637
CD68	IL1A	0.000639
CD68	IL13	0.000645
CD68	S100A9	0.000647
CD68	TLR2	0.000647
CD68	CCL5	0.000647
CD68	CD207	0.00065
CD68	CCL3	0.000653
CD68	BCL2	0.000661
CD68	CALB2	0.000661
CD68	MMP12	0.000683
CD68	ICAM1	0.000693
CD68	LGALS3	0.000706
CD68	CD44	0.000708
CD68	CSF1	0.000723
CD68	ALB	0.000727
CD68	CXCL10	0.000732
CD68	MMP9	0.000766
CD68	CTSB	0.000792
CD68	PXDN	0.000793
CD68	PXDNL	0.000793
CD68	IL10	0.000794
CD68	PECAM1	0.000823
CD68	IL6	0.000839
CD68	IL1B	0.00084
CD68	TNF	0.00086
CD68	GAPDH	0.000863
CD68	CD163	0.000919
CMA1	FN1	0.000405
CMA1	CXCL8	0.000418
CMA1	NGF	0.000419
CMA1	DST	0.000419
CMA1	IL1A	0.000434
CMA1	CCL5	0.000434
CMA1	CSTA	0.000436
CMA1	COL17A1	0.000465
CMA1	IL10	0.00047
CMA1	PRSS1	0.000475
CMA1	EDN1	0.000492
CMA1	PLG	0.000492
CMA1	IL13	0.000508
CMA1	KLKB1	0.000517
CMA1	TAC1	0.00052
CMA1	MMP9	0.000525
CMA1	ALB	0.000535
CMA1	TNF	0.000538
CMA1	IL6	0.000541
CMA1	MMP1	0.000545
CMA1	KNG1	0.000551
CMA1	CTSS	0.000555
CMA1	ELANE	0.000574
CMA1	SPINK5	0.000587
CMA1	ACE2	0.000611
CMA1	IL1B	0.000636
CMA1	SERPINB4	0.000692
EGLN3	KHDRBS3	0.000424
EGLN3	CXCR4	0.000433
EGLN3	ANGPTL4	0.00045
EGLN3	KLK3	0.000477
EGLN3	HILPDA	0.000482
EGLN3	TP53	0.000532
EGLN3	SLC49A4	0.000658
EGLN3	P4HA1	0.000698
EGLN3	CA9	0.000764
EGLN3	HIF1AN	0.000773
EGLN3	CUL2	0.000874
EGLN3	ELOB	0.000884
EGLN3	ELOC	0.000886
EGLN3	PRKCA	0.000906
EGLN3	HIF3A	0.000945
EGLN3	EPAS1	0.000999
EGLN3	HIF1A	0.000999
PBX4	HOXA13	0.000428
PBX4	HOXA9	0.000435
PBX4	HOXA3	0.000469
PBX4	HOXD8	0.000503
PBX4	HOXC5	0.000517
PBX4	HOXC4	0.000529
PBX4	HOXB6	0.000574
PBX4	PBX2	0.000664
PBX4	HOXA10	0.000678
PBX4	HOXC9	0.000704
PBX4	MEIS1	0.00079
PBX4	MEIS2	0.000863
ADAMTS2	TIMP2	0.000403
ADAMTS2	SP7	0.000408
ADAMTS2	MMP19	0.000415
ADAMTS2	MMP14	0.000417
ADAMTS2	MMP3	0.000445
ADAMTS2	ADAM12	0.000453
ADAMTS2	FBN2	0.000462
ADAMTS2	LUM	0.000476
ADAMTS2	ELN	0.000477
ADAMTS2	MMP13	0.000484
ADAMTS2	CNIH3	0.00051
ADAMTS2	COL12A1	0.000523
ADAMTS2	FURIN	0.000526
ADAMTS2	COL14A1	0.000527
ADAMTS2	VEGFC	0.000534
ADAMTS2	COL6A1	0.000542
ADAMTS2	ADAMTS1	0.000548
ADAMTS2	COL11A2	0.000557
ADAMTS2	CRTAP	0.000558
ADAMTS2	ACAN	0.000564
ADAMTS2	COL27A1	0.000573
ADAMTS2	FN1	0.00059
ADAMTS2	COL7A1	0.000608
ADAMTS2	COL10A1	0.000616
ADAMTS2	SERPINH1	0.000619
ADAMTS2	COL2A1	0.000631
ADAMTS2	TIMP3	0.000638
ADAMTS2	BMP1	0.000663
ADAMTS2	BGN	0.000667
ADAMTS2	COL5A3	0.000673
ADAMTS2	COL11A1	0.000697
ADAMTS2	FBN1	0.000736
ADAMTS2	COL5A2	0.000797
ADAMTS2	COL5A1	0.000826
ADAMTS2	COL3A1	0.000891
ADAMTS2	COL1A2	0.000946
KRT31	KRT39	0.000415
KRT31	KRT10	0.000424
KRT31	S100A3	0.000428
KRT31	KRT17	0.000428
KRT31	KRT40	0.000439
KRT31	KRT16	0.000444
KRT31	KRT15	0.000455
KRT31	TCHH	0.00047
KRT31	KRT36	0.000473
KRT31	KRT81	0.000485
KRT31	KRT28	0.000489
KRT31	KRT82	0.00049
KRT31	KRT86	0.000493
KRT31	KRT83	0.000498
KRT31	KRT71	5e-04
KRT31	KRT26	0.000503
KRT31	KLKB1	0.00051
KRT31	KRT85	0.000519
KRT31	KRT34	0.000527
KRT31	DSG4	0.00053
KRT31	KRT33B	0.000545
KRT31	KRT2	0.000553
KRT31	KRT35	0.000577
KRT31	KRT76	0.000639
KRT31	KRT6A	0.000732
KRT33B	KRT15	0.00041
KRT33B	KRT10	0.000414
KRT33B	KRT39	0.00042
KRT33B	KRT17	0.000421
KRT33B	KRT81	0.000421
KRT33B	KRT75	0.000422
KRT33B	KRT16	0.000432
KRT33B	KRT40	0.000439
KRT33B	KRT28	0.00047
KRT33B	KRT26	0.000476
KRT33B	KRT1	0.000488
KRT33B	KRT4	0.000525
KRT33B	KRT36	0.000528
KRT33B	KRT82	0.000538
KRT33B	KRT79	0.000551
KRT33B	TCHH	0.000554
KRT33B	KRT86	0.000602
KRT33B	KRT85	0.000603
KRT33B	DSG4	0.000625
KRT33B	KRT71	0.000629
KRT33B	KRT78	0.000637
KRT33B	KRT83	0.000641
KRT33B	KRT35	0.000722
KRT33B	KRT34	0.000855
KRT5	MAGEA4	0.000407
KRT5	NID1	0.000407
KRT5	KLK7	0.000407
KRT5	ATOH1	0.000412
KRT5	KRT82	0.000414
KRT5	KRT76	0.000418
KRT5	FGFBP1	0.000418
KRT5	S100A7	0.000419
KRT5	CDH2	0.000419
KRT5	KRT80	0.000421
KRT5	KRT73	0.000422
KRT5	FGF7	0.000424
KRT5	UPK1B	0.000425
KRT5	SPINK5	0.000427
KRT5	KRT85	0.000427
KRT5	BMP7	0.000429
KRT5	SHH	0.00043
KRT5	KRT84	0.000432
KRT5	ALB	0.000432
KRT5	COL5A2	0.000432
KRT5	KRT71	0.000437
KRT5	KRT79	0.00044
KRT5	KRT77	0.000441
KRT5	KRT72	0.000441
KRT5	KRT74	0.000445
KRT5	COL3A1	0.000453
KRT5	KLK6	0.000454
KRT5	KRT83	0.000455
KRT5	KRT86	0.00046
KRT5	MSLN	0.000461
KRT5	KRT7	0.000462
KRT5	LAMA3	0.000466
KRT5	KRT81	0.000475
KRT5	SPRR1B	0.000477
KRT5	PXDN	0.000477
KRT5	PXDNL	0.000477
KRT5	ITGB6	0.000477
KRT5	KRT8	0.000478
KRT5	DSC2	0.000482
KRT5	AKT1	0.000483
KRT5	KRT75	0.00049
KRT5	KRT78	0.000492
KRT5	DSG1	0.000494
KRT5	LAMB3	0.000495
KRT5	GAPDH	0.000496
KRT5	LAMC2	0.000499
KRT5	DMKN	0.000504
KRT5	JUP	0.000504
KRT5	CLCA2	0.000504
KRT5	GJB5	0.000506
KRT5	MYC	0.000508
KRT5	LGALS7B	0.000513
KRT5	PTEN	0.000513
KRT5	EGF	0.000514
KRT5	SERPINB13	0.000516
KRT5	SOX10	0.000518
KRT5	KLK5	0.000521
KRT5	COL7A1	0.00053
KRT5	KRT4	0.000531
KRT5	SFN	0.000538
KRT5	KRTDAP	0.000543
KRT5	KLK3	0.000548
KRT5	TNF	0.000558
KRT5	CTNNB1	0.000561
KRT5	UPK2	0.000574
KRT5	DSP	0.000577
KRT5	PECAM1	0.000587
KRT5	CDKN2A	0.000599
KRT5	PAX8	0.000601
KRT5	DST	0.000604
KRT5	BCL2	0.000605
KRT5	CD44	0.000609
KRT5	SERPINB5	0.000618
KRT5	LGALS7	0.00062
KRT5	FN1	0.000628
KRT5	CCL20	0.000636
KRT5	IVL	0.000642
KRT5	DSG3	0.000649
KRT5	PIP	0.00067
KRT5	S100A2	0.000672
KRT5	SOX2	0.000673
KRT5	ACTB	0.000675
KRT5	CDH1	0.000676
KRT5	WT1	0.000682
KRT5	DSC3	0.000706
KRT5	KRT6C	0.000723
KRT5	CDH3	0.000724
KRT5	FLG2	0.000725
KRT5	NKX2-1	0.000728
KRT5	ESR1	0.000737
KRT5	TP53	0.000737
KRT5	FLG	0.000738
KRT5	KRT15	0.000749
KRT5	PLEC	0.00075
KRT5	KRT3	0.000775
KRT5	CALB2	0.00079
KRT5	KRT10	0.000793
KRT5	ERBB2	0.000796
KRT5	COL17A1	0.000799
KRT5	TRIM29	0.000802
KRT5	LOR	0.000815
KRT5	PKP1	0.000835
KRT5	KRT16	0.000861
KRT5	KRT6B	0.000861
KRT5	TP63	0.000861
KRT5	KRT17	0.000866
KRT5	KRT2	0.000871
KRT5	EGFR	0.000885
KRT5	KRT6A	0.000915
KRT5	KRT1	0.000923
KRT1	SPRR2B	0.000405
KRT1	GRHL3	0.000411
KRT1	ESR1	0.000411
KRT1	KRT84	0.000417
KRT1	SPINK5	0.000418
KRT1	KRT85	0.000419
KRT1	KRT80	0.00042
KRT1	KRT82	0.000421
KRT1	KRT76	0.000427
KRT1	KRT71	0.000427
KRT1	KRT74	0.000429
KRT1	KRT79	0.00043
KRT1	KRT7	0.000431
KRT1	PKP1	0.000434
KRT1	DMKN	0.000435
KRT1	KLKB1	0.000436
KRT1	EGFR	0.000438
KRT1	DSG2	0.00044
KRT1	KRT78	0.000441
KRT1	KRT75	0.000443
KRT1	KRT86	0.000444
KRT1	KRT83	0.000448
KRT1	KRT81	0.000448
KRT1	COL17A1	0.000454
KRT1	SPRR3	0.000458
KRT1	TGM3	0.000459
KRT1	KRT73	0.000461
KRT1	SBSN	0.000463
KRT1	KRT72	0.000472
KRT1	SPRR1A	0.000472
KRT1	S100A7	0.000476
KRT1	KRT4	0.000481
KRT1	PLAU	0.000483
KRT1	EVPL	0.000485
KRT1	PXDN	0.000499
KRT1	KRT15	0.000517
KRT1	CASP14	0.000543
KRT1	CSTA	0.000546
KRT1	KRT6C	0.000576
KRT1	DSC1	0.000581
KRT1	SPRR1B	0.000583
KRT1	ACTB	0.000597
KRT1	CDH1	6e-04
KRT1	KRTDAP	0.000613
KRT1	TRPV3	0.000619
KRT1	GAPDH	0.000627
KRT1	KRT3	0.000649
KRT1	KRT6A	0.000649
KRT1	KRT6B	0.000658
KRT1	KRT8	0.000695
KRT1	CDSN	0.000699
KRT1	PLAUR	7e-04
KRT1	DSG3	0.000725
KRT1	PRSS1	0.000786
KRT1	DSP	0.000816
KRT1	IVL	0.000892
KRT1	KRT77	0.000898
KRT1	DSG1	0.000915
KRT1	KNG1	0.000927
KRT1	LOR	0.000953
KRT1	FLG	0.000953
KRT1	FLG2	0.000955
KRT1	KRT2	0.000956
KRT1	KRT10	0.000999
KRT75	OR52W1	4e-04
KRT75	KRT35	0.000405
KRT75	NKAIN4	0.000409
KRT75	OR1K1	0.000416
KRT75	ZNF772	0.000418
KRT75	KRT17	0.000422
KRT75	OR4D9	0.000425
KRT75	KRT77	0.000429
KRT75	KRT80	0.00043
KRT75	KRT7	0.000432
KRT75	C20orf141	0.000435
KRT75	KRT73	0.000439
KRT75	KRT2	0.00044
KRT75	AMZ1	0.000444
KRT75	KRT4	0.000445
KRT75	KRT78	0.000445
KRT75	KRT79	0.00045
KRT75	KRT72	0.000455
KRT75	KRT8	0.000457
KRT75	KRT16	0.000458
KRT75	KRT6C	0.000469
KRT75	KRT84	0.00047
KRT75	KRT85	0.000482
KRT75	KRT81	0.000487
KRT75	KRT74	0.000488
KRT75	KRT86	0.000496
KRT75	KRT6A	0.000505
KRT75	KRT71	0.000511
KRT75	KRT76	0.000514
KRT75	KRT83	0.000518
KRT75	KRT3	0.00052
KRT75	KRT82	0.000523
KRT75	KRT6B	0.000555
KRT75	KRT34	0.000717
KRT6C	KLK5	0.000408
KRT6C	KRT85	0.000414
KRT6C	KRT73	0.000414
KRT6C	DSG1	0.000416
KRT6C	SPRR2D	0.000416
KRT6C	SPRR2B	0.000417
KRT6C	S100A12	0.00042
KRT6C	KRT71	0.000424
KRT6C	KRT72	0.000425
KRT6C	KRT82	0.000426
KRT6C	SERPINB3	0.000429
KRT6C	KRT3	0.00043
KRT6C	KRT84	0.00043
KRT6C	KRT74	0.000432
KRT6C	KRT7	0.000433
KRT6C	KRT76	0.000433
KRT6C	KRT79	0.000443
KRT6C	KRT2	0.000443
KRT6C	KRT80	0.000444
KRT6C	KRT83	0.000449
KRT6C	KRT86	0.00045
KRT6C	KRT8	0.000454
KRT6C	S100A7	0.000464
KRT6C	SPRR3	0.000465
KRT6C	KRT81	0.000465
KRT6C	KRT4	0.000469
KRT6C	SPRR2A	0.000472
KRT6C	SPRR2E	0.00048
KRT6C	KRT78	0.000498
KRT6C	KRT16	0.000502
KRT6C	SERPINB13	0.000503
KRT6C	KRT77	0.00058
KRT6C	SPRR1B	0.000648
KRT6C	KRT6A	0.00071
KRT6C	KRT6B	0.000772
KRT6B	LAMC2	0.000405
KRT6B	TMPRSS11D	0.000414
KRT6B	S100A7A	0.000415
KRT6B	LOR	0.000416
KRT6B	KRT73	0.000418
KRT6B	IVL	0.000422
KRT6B	KRT76	0.000425
KRT6B	DSC2	0.000425
KRT6B	KRT71	0.000429
KRT6B	KRT82	0.00043
KRT6B	SPINK5	0.000431
KRT6B	SPRR2E	0.000432
KRT6B	KRT3	0.000432
KRT6B	KRT74	0.000433
KRT6B	KRT85	0.000434
KRT6B	KRT84	0.000436
KRT6B	COL17A1	0.000439
KRT6B	KRT72	0.00044
KRT6B	FLG2	0.000442
KRT6B	KRT79	0.000443
KRT6B	KRT80	0.000443
KRT6B	KLK10	0.000443
KRT6B	KRT77	0.000447
KRT6B	RHCG	0.000448
KRT6B	SFN	0.000457
KRT6B	CLCA2	0.000458
KRT6B	KRT86	0.000461
KRT6B	KRT7	0.000462
KRT6B	KRT83	0.000462
KRT6B	CDH3	0.000463
KRT6B	TP63	0.000472
KRT6B	KRT4	0.000484
KRT6B	FLG	0.000485
KRT6B	KRT81	0.000486
KRT6B	KRT78	0.000495
KRT6B	DSG1	0.000499
KRT6B	KLK8	0.000508
KRT6B	SPRR2D	0.000509
KRT6B	TP53	0.000519
KRT6B	KRT10	0.000522
KRT6B	DSC3	0.000535
KRT6B	KRTDAP	0.000538
KRT6B	S100A2	0.000539
KRT6B	KLK6	0.000542
KRT6B	SERPINB3	0.000543
KRT6B	SPRR2A	0.000544
KRT6B	TRIM29	0.000545
KRT6B	SERPINB5	0.000552
KRT6B	KLK5	0.000559
KRT6B	LGALS7	0.000568
KRT6B	SERPINB4	0.000569
KRT6B	KLK7	0.00057
KRT6B	KRT15	0.000577
KRT6B	SPRR2B	0.000589
KRT6B	SERPINB13	6e-04
KRT6B	SPRR3	0.000607
KRT6B	PKP1	0.000628
KRT6B	S100A7	0.000632
KRT6B	KRT8	0.000654
KRT6B	SPRR1A	0.000665
KRT6B	KRT2	0.000666
KRT6B	SPRR1B	0.000741
KRT6B	DSG3	0.000786
KRT6B	KRT17	0.000874
KRT6B	KRT6A	0.000886
KRT6B	KRT16	0.000938
COLGALT1	COL9A1	0.000502
COLGALT1	COL9A3	0.000504
COLGALT1	COL10A1	0.000509
COLGALT1	COL11A2	0.00051
COLGALT1	COL27A1	0.000517
COLGALT1	COL28A1	0.000517
COLGALT1	COL7A1	0.000525
COLGALT1	COL9A2	0.00054
COLGALT1	COL11A1	0.000541
COLGALT1	COL17A1	0.000542
COLGALT1	COL14A1	0.000544
COLGALT1	COL18A1	0.000548
COLGALT1	COL26A1	0.000554
COLGALT1	COL15A1	0.000558
COLGALT1	COL5A3	0.000559
COLGALT1	COL4A6	0.000582
COLGALT1	COL16A1	0.000602
COLGALT1	COL6A1	0.00061
COLGALT1	COL12A1	0.000632
COLGALT1	COL3A1	0.000646
COLGALT1	COL2A1	0.000659
COLGALT1	COL1A2	0.000757
COLGALT1	COL5A2	0.000767
COLGALT1	COL5A1	0.000776
COLGALT1	COLGALT2	0.000961
CACNG6	PPP2R2D	0.00065
CACNG6	PPP2R5C	0.00065
CACNG6	PPP2R2B	0.00065
CACNG6	PPP2R5A	0.00065
CACNG6	PPP2R1B	0.00065
CACNG6	PPP2R5E	0.00065
CACNG6	PPP2R3C	0.00065
CACNG6	PPP2R3A	0.00065
CACNG6	CACNB1	0.000651
CACNG6	PPP2R2C	0.000651
CACNG6	PPP2R3B	0.000652
CACNG6	CACNG2	0.000741
CACNG6	CACNA2D3	0.000756
CACNG6	CACNA2D4	0.000901
CACNG6	CACNB3	0.000909
CACNG6	CACNG8	0.000912
CACNG6	CACNG4	0.000915
CACNG6	CACNG7	0.000933
ZSWIM6	COMMD1	0.00054
ZSWIM6	PRAME	0.00054
ZSWIM6	KLHDC10	0.000543
ZSWIM6	ASB4	0.000546
ZSWIM6	ZSWIM5	0.000549
ZSWIM6	ZSWIM4	0.000556
ZSWIM6	KLHDC2	0.00056
ZSWIM6	ZYG11A	0.000563
ZSWIM6	ZER1	0.000568
ZSWIM6	KLHDC3	0.000568
ZSWIM6	FEM1A	0.000573
ZSWIM6	FEM1B	0.000573
ZSWIM6	ELOC	0.000573
ZSWIM6	ZYG11B	0.000576
ZSWIM6	FEM1C	0.000587
ZSWIM6	ELOB	0.000591
ZSWIM6	CUL2	6e-04
ZSWIM6	GLMN	0.000693
PXDN	GLUL	0.000401
PXDN	KNG1	0.000403
PXDN	COL2A1	0.000404
PXDN	ADAM17	0.000408
PXDN	COL5A2	0.000409
PXDN	HMGA2	0.000413
PXDN	SERPINA5	0.000415
PXDN	TIMP3	0.000421
PXDN	LCN2	0.000425
PXDN	FBN1	0.000426
PXDN	IGFBP3	0.000428
PXDN	COL18A1	0.000432
PXDN	STAT6	0.00044
